dimension,value,eligible_rows,matched_rows,unmatched_rows,unmatched_rate
Carrier_ID(DOT),19393,12727,12727,0,0.0
Carrier_ID(DOT),19687,1056,1056,0,0.0
Carrier_ID(DOT),19690,718,718,0,0.0
Carrier_ID(DOT),19790,3824,3824,0,0.0
Carrier_ID(DOT),19805,3683,3683,0,0.0
Carrier_ID(DOT),19930,2393,2393,0,0.0
Carrier_ID(DOT),19977,5699,5699,0,0.0
Carrier_ID(DOT),20046,938,938,0,0.0
Carrier_ID(DOT),20225,13,13,0,0.0
Carrier_ID(DOT),20237,536,536,0,0.0
Carrier_ID(DOT),20253,20,20,0,0.0
Carrier_ID(DOT),20263,69,69,0,0.0
Carrier_ID(DOT),20304,4868,4868,0,0.0
Carrier_ID(DOT),20363,921,921,0,0.0
Carrier_ID(DOT),20366,1094,1094,0,0.0
Carrier_ID(DOT),20368,931,931,0,0.0
Carrier_ID(DOT),20378,1409,1409,0,0.0
Carrier_ID(DOT),20397,1060,1060,0,0.0
Carrier_ID(DOT),20398,1253,1253,0,0.0
Carrier_ID(DOT),20409,2891,2891,0,0.0
Carrier_ID(DOT),20416,1773,1773,0,0.0
Carrier_ID(DOT),20427,502,502,0,0.0
Carrier_ID(DOT),20436,1178,1178,0,0.0
Carrier_ID(DOT),20445,432,432,0,0.0
Carrier_ID(DOT),20452,1842,1842,0,0.0
Carrier_ID(DOT),20500,552,552,0,0.0
Carrier_ID(DOT),21167,386,386,0,0.0
Airline,(missing),5787,5787,0,0.0
Airline,Air Wisconsin Airlines Corp,845,845,0,0.0
Airline,Alaska Airlines Inc.,2147,2147,0,0.0
Airline,Allegiant Air,814,814,0,0.0
Airline,American Airlines Inc.,3282,3282,0,0.0
Airline,Cape Air,15,15,0,0.0
Airline,Capital Cargo International,455,455,0,0.0
Airline,Comair Inc.,942,942,0,0.0
Airline,"Commutair Aka Champlain Enterprises, Inc.",386,386,0,0.0
Airline,Compass Airlines,353,353,0,0.0
Airline,Delta Air Lines Inc.,3413,3413,0,0.0
Airline,Empire Airlines Inc.,60,60,0,0.0
Airline,Endeavor Air Inc.,816,816,0,0.0
Airline,Envoy Air,1120,1120,0,0.0
Airline,ExpressJet Airlines Inc.,976,976,0,0.0
Airline,Frontier Airlines Inc.,1035,1035,0,0.0
Airline,"GoJet Airlines, LLC d/b/a United Express",494,494,0,0.0
Airline,Hawaiian Airlines Inc.,645,645,0,0.0
Airline,Horizon Air,937,937,0,0.0
Airline,JetBlue Airways,2569,2569,0,0.0
Airline,Mesa Airlines Inc.,1265,1265,0,0.0
